Station,DateTime,Ohms0,Ohms1,Ohms2,Ohms3,OhmsRef,Vbat,Temp
19Jan19_Tst2,02/05/19 05:09, 1178029, 116, 677, 1184, 471, 5.83, 15.63
19Jan19_Tst2,02/05/19 05:12, 1293828, 116, 677, 1184, 471, 5.82, 15.63
19Jan19_Tst2,02/05/19 05:14, 1183119, 116, 677, 1184, 471, 5.83, 15.69
19Jan19_Tst2,02/05/19 05:16, 1238428, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 05:18, 1226680, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 05:20, 1233664, 116, 677, 1184, 471, 5.84, 15.75
19Jan19_Tst2,02/05/19 05:22, 1204245, 116, 677, 1184, 471, 5.83, 15.69
19Jan19_Tst2,02/05/19 05:24, 1296222, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 05:26, 1286974, 116, 677, 1184, 471, 5.82, 15.63
19Jan19_Tst2,02/05/19 05:28, 1300798, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 05:30, 1209726, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 05:32, 1291458, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 05:35, 1232508, 116, 677, 1185, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 05:37, 1276002, 116, 677, 1184, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 05:39, 1230114, 116, 677, 1185, 471, 5.81, 15.50
19Jan19_Tst2,02/05/19 05:41, 1254367, 116, 677, 1184, 471, 5.81, 15.44
19Jan19_Tst2,02/05/19 05:43, 1226680, 116, 677, 1184, 471, 5.83, 15.44
19Jan19_Tst2,02/05/19 05:45, 1296222, 116, 677, 1184, 471, 5.81, 15.44
19Jan19_Tst2,02/05/19 05:47, 1191131, 116, 677, 1184, 471, 5.82, 15.44
19Jan19_Tst2,02/05/19 05:49, 1431095, 116, 677, 1184, 471, 5.82, 15.38
19Jan19_Tst2,02/05/19 06:05, 1188284, 116, 677, 1184, 471, 5.82, 15.31
19Jan19_Tst2,02/05/19 06:07, 1305519, 116, 677, 1184, 471, 5.83, 15.38
19Jan19_Tst2,02/05/19 06:09, 1239678, 116, 677, 1184, 471, 5.82, 15.44
19Jan19_Tst2,02/05/19 06:12, 1300798, 116, 677, 1184, 471, 5.82, 15.44
19Jan19_Tst2,02/05/19 06:14, 1188284, 116, 677, 1184, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 06:16, 1263070, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:18, 1226680, 116, 677, 1184, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 06:20, 1392428, 116, 677, 1184, 471, 5.81, 15.56
19Jan19_Tst2,02/05/19 06:22, 1198845, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:24, 1277866, 116, 677, 1184, 471, 5.84, 15.56
19Jan19_Tst2,02/05/19 06:26, 1244442, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:28, 1335147, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:30, 1204245, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:33, 1254367, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 06:35, 1267089, 116, 677, 1184, 471, 5.84, 15.56
19Jan19_Tst2,02/05/19 06:37, 1198845, 116, 677, 1184, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 06:39, 1238428, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:41, 1332800, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 06:43, 1236034, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 06:45, 1277866, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:47, 1227744, 116, 677, 1184, 471, 5.81, 15.56
19Jan19_Tst2,02/05/19 06:49, 1329913, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 06:51, 1215291, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 06:53, 1251997, 116, 677, 1184, 471, 5.84, 15.56
19Jan19_Tst2,02/05/19 06:56, 1260676, 116, 677, 1184, 471, 5.83, 15.63
19Jan19_Tst2,02/05/19 06:58, 1293828, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 07:00, 1230114, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 07:02, 1269483, 116, 677, 1184, 471, 5.81, 15.56
19Jan19_Tst2,02/05/19 07:04, 1204245, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 07:06, 1293828, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 07:08, 1254367, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 07:10, 1215291, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 07:12, 1196451, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 07:14, 1264719, 116, 677, 1184, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 07:16, 1238428, 116, 677, 1184, 471, 5.83, 15.50
19Jan19_Tst2,02/05/19 07:19, 1289368, 116, 677, 1184, 471, 5.83, 15.56
19Jan19_Tst2,02/05/19 07:21, 1226680, 116, 677, 1184, 471, 5.81, 15.63
19Jan19_Tst2,02/05/19 07:23, 1358795, 116, 677, 1184, 471, 5.81, 15.75
19Jan19_Tst2,02/05/19 07:25, 1296222, 116, 677, 1184, 471, 5.83, 15.75
19Jan19_Tst2,02/05/19 07:45, 1232508, 116, 677, 1184, 471, 5.81, 15.88
19Jan19_Tst2,02/05/19 07:47, 1263070, 116, 677, 1184, 471, 5.81, 15.94
19Jan19_Tst2,02/05/19 07:49, 1178029, 116, 677, 1184, 471, 5.83, 15.94
19Jan19_Tst2,02/05/19 07:51, 1348422, 116, 677, 1184, 471, 5.82, 15.94
19Jan19_Tst2,02/05/19 07:53, 1282630, 116, 677, 1184, 471, 5.84, 15.94
19Jan19_Tst2,02/05/19 07:55, 1218548, 116, 677, 1184, 471, 5.82, 15.94
19Jan19_Tst2,02/05/19 07:57, 1260676, 116, 677, 1184, 471, 5.82, 15.94
19Jan19_Tst2,02/05/19 07:59, 1300798, 116, 677, 1184, 471, 5.81, 16.00
19Jan19_Tst2,02/05/19 08:01, 1310283, 116, 677, 1184, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 08:04, 1263070, 116, 677, 1184, 471, 5.81, 16.06
19Jan19_Tst2,02/05/19 08:06, 1232508, 116, 677, 1184, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 08:08, 1358795, 116, 677, 1184, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 08:10, 1242048, 116, 677, 1184, 471, 5.82, 16.06
19Jan19_Tst2,02/05/19 08:12, 1339911, 116, 677, 1184, 471, 5.84, 16.06
19Jan19_Tst2,02/05/19 08:14, 1204245, 116, 677, 1184, 471, 5.81, 16.13
19Jan19_Tst2,02/05/19 08:16, 1340540, 116, 677, 1184, 471, 5.82, 16.06
19Jan19_Tst2,02/05/19 08:18, 1188284, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 08:20, 1330476, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 08:22, 1248158, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 08:24, 1310385, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 08:26, 1298428, 116, 677, 1184, 471, 5.84, 16.13
19Jan19_Tst2,02/05/19 08:29, 1317496, 116, 677, 1184, 471, 5.82, 16.50
19Jan19_Tst2,02/05/19 08:31, 1251997, 116, 677, 1184, 471, 5.81, 16.44
19Jan19_Tst2,02/05/19 08:33, 1245788, 116, 677, 1184, 471, 5.84, 16.31
19Jan19_Tst2,02/05/19 08:35, 1244442, 116, 677, 1184, 471, 5.82, 16.19
19Jan19_Tst2,02/05/19 08:37, 1280236, 116, 677, 1184, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 08:39, 1191131, 116, 677, 1184, 471, 5.82, 15.88
19Jan19_Tst2,02/05/19 08:41, 1394798, 116, 677, 1184, 471, 5.83, 15.81
19Jan19_Tst2,02/05/19 08:43, 1204245, 116, 677, 1184, 471, 5.83, 15.75
19Jan19_Tst2,02/05/19 08:45, 1332307, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 08:47, 1155992, 116, 677, 1184, 471, 5.83, 15.63
19Jan19_Tst2,02/05/19 08:49, 1307889, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 08:51, 1170618, 116, 677, 1184, 471, 5.82, 15.63
19Jan19_Tst2,02/05/19 08:54, 1300798, 116, 677, 1184, 471, 5.83, 15.50
19Jan19_Tst2,02/05/19 08:56, 1178029, 116, 677, 1185, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 08:58, 1322443, 116, 677, 1184, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 09:00, 1248158, 116, 677, 1184, 471, 5.83, 15.50
19Jan19_Tst2,02/05/19 09:02, 1284604, 116, 677, 1184, 471, 5.84, 15.50
19Jan19_Tst2,02/05/19 09:04, 1183119, 116, 677, 1185, 471, 5.83, 15.50
19Jan19_Tst2,02/05/19 09:06, 1286974, 116, 677, 1184, 471, 5.82, 15.50
19Jan19_Tst2,02/05/19 09:08, 1232508, 116, 677, 1184, 471, 5.83, 15.50
19Jan19_Tst2,02/05/19 09:10, 1293828, 116, 677, 1184, 471, 5.83, 15.44
19Jan19_Tst2,02/05/19 09:12, 1188284, 116, 677, 1185, 471, 5.84, 15.44
19Jan19_Tst2,02/05/19 09:24, 1296222, 116, 677, 1184, 471, 5.82, 15.31
19Jan19_Tst2,02/05/19 09:27, 1317496, 116, 677, 1184, 471, 5.83, 15.31
19Jan19_Tst2,02/05/19 09:34, 1254367, 116, 677, 1184, 471, 5.83, 15.38
19Jan19_Tst2,02/05/19 09:43, 1269483, 116, 677, 1184, 471, 5.82, 15.31
19Jan19_Tst2,02/05/19 09:46, 1224286, 116, 677, 1184, 471, 5.83, 15.31
19Jan19_Tst2,02/05/19 10:04, 1282630, 116, 677, 1184, 471, 5.82, 15.56
19Jan19_Tst2,02/05/19 10:07, 1196451, 116, 677, 1184, 471, 5.82, 15.63
19Jan19_Tst2,02/05/19 10:09, 1198845, 116, 677, 1184, 471, 5.82, 15.63
19Jan19_Tst2,02/05/19 10:21, 1353139, 116, 677, 1184, 471, 5.83, 15.69
19Jan19_Tst2,02/05/19 10:23, 1244442, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 10:56, 1250552, 116, 677, 1184, 471, 5.81, 16.00
19Jan19_Tst2,02/05/19 10:58, 1394798, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 11:01, 1307889, 116, 677, 1184, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 11:05, 1220942, 116, 677, 1184, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 11:08, 1183119, 116, 677, 1185, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 11:13, 1312732, 116, 677, 1184, 471, 5.82, 16.00
19Jan19_Tst2,02/05/19 11:16, 1315102, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 11:48, 1173012, 116, 677, 1184, 471, 5.83, 16.13
19Jan19_Tst2,02/05/19 11:57, 1250552, 116, 677, 1184, 471, 5.82, 16.13
19Jan19_Tst2,02/05/19 11:59, 1303192, 116, 677, 1184, 471, 5.81, 16.06
19Jan19_Tst2,02/05/19 12:01, 1218548, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 12:03, 1260676, 116, 677, 1184, 471, 5.82, 15.94
19Jan19_Tst2,02/05/19 12:05, 1315102, 116, 677, 1184, 471, 5.80, 15.94
19Jan19_Tst2,02/05/19 12:07, 1315102, 116, 677, 1184, 471, 5.83, 15.94
19Jan19_Tst2,02/05/19 12:09, 1226680, 116, 677, 1184, 471, 5.82, 15.94
19Jan19_Tst2,02/05/19 12:11, 1250552, 116, 677, 1184, 471, 5.82, 16.00
19Jan19_Tst2,02/05/19 12:13, 1204245, 116, 677, 1184, 471, 5.80, 16.00
19Jan19_Tst2,02/05/19 12:16, 1293828, 116, 677, 1184, 471, 5.82, 16.00
19Jan19_Tst2,02/05/19 12:18, 1282630, 116, 677, 1184, 471, 5.81, 16.06
19Jan19_Tst2,02/05/19 12:21, 1267089, 116, 677, 1184, 471, 5.80, 16.06
19Jan19_Tst2,02/05/19 12:23, 1273608, 116, 677, 1184, 471, 5.82, 16.06
19Jan19_Tst2,02/05/19 12:25, 1263070, 116, 677, 1184, 471, 5.83, 16.06
19Jan19_Tst2,02/05/19 12:27, 1303192, 116, 677, 1184, 471, 5.82, 16.06
19Jan19_Tst2,02/05/19 12:29, 1212897, 116, 677, 1184, 471, 5.80, 16.06
19Jan19_Tst2,02/05/19 12:31, 1322443, 116, 677, 1184, 471, 5.80, 16.06
19Jan19_Tst2,02/05/19 12:33, 1263070, 116, 677, 1184, 471, 5.81, 16.06
19Jan19_Tst2,02/05/19 12:35, 1251997, 116, 677, 1184, 471, 5.81, 16.13
19Jan19_Tst2,02/05/19 12:37, 1204245, 116, 677, 1184, 471, 5.82, 16.13
19Jan19_Tst2,02/05/19 12:39, 1345257, 116, 677, 1184, 471, 5.81, 16.13
19Jan19_Tst2,02/05/19 12:42, 1347651, 116, 677, 1184, 471, 5.81, 16.06
19Jan19_Tst2,02/05/19 12:45, 1232508, 116, 677, 1184, 471, 5.81, 16.13
19Jan19_Tst2,02/05/19 12:55, 1230114, 116, 677, 1184, 471, 5.82, 16.13
19Jan19_Tst2,02/05/19 12:57, 1178029, 116, 677, 1184, 471, 5.81, 16.13
19Jan19_Tst2,02/05/19 12:59, 1338216, 116, 677, 1184, 471, 5.81, 16.06
19Jan19_Tst2,02/05/19 13:01, 1232508, 116, 677, 1184, 471, 5.83, 16.00
19Jan19_Tst2,02/05/19 13:03, 1215291, 116, 677, 1184, 471, 5.82, 16.00
19Jan19_Tst2,02/05/19 13:05, 1163192, 116, 677, 1184, 471, 5.81, 15.94
19Jan19_Tst2,02/05/19 13:07, 1238428, 116, 677, 1184, 471, 5.83, 15.94
19Jan19_Tst2,02/05/19 13:09, 1163192, 116, 677, 1184, 471, 5.83, 15.88
19Jan19_Tst2,02/05/19 13:11, 1369340, 116, 677, 1184, 471, 5.83, 15.81
19Jan19_Tst2,02/05/19 13:13, 1178029, 116, 677, 1184, 471, 5.83, 15.81
19Jan19_Tst2,02/05/19 13:15, 1320073, 116, 677, 1184, 471, 5.81, 15.81
19Jan19_Tst2,02/05/19 13:18, 1256761, 116, 677, 1184, 471, 5.81, 15.81
19Jan19_Tst2,02/05/19 13:20, 1279933, 116, 677, 1184, 471, 5.81, 15.75
19Jan19_Tst2,02/05/19 13:22, 1220942, 116, 677, 1184, 471, 5.82, 15.75
19Jan19_Tst2,02/05/19 13:24, 1296081, 116, 677, 1184, 471, 5.82, 15.75
19Jan19_Tst2,02/05/19 13:26, 1198845, 116, 677, 1184, 471, 5.81, 15.75
19Jan19_Tst2,02/05/19 13:28, 1275519, 116, 677, 1184, 471, 5.81, 15.69
19Jan19_Tst2,02/05/19 13:30, 1282630, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 13:32, 1296222, 116, 677, 1184, 471, 5.81, 15.69
19Jan19_Tst2,02/05/19 13:34, 1188284, 116, 677, 1184, 471, 5.83, 15.69
19Jan19_Tst2,02/05/19 13:36, 1371734, 116, 677, 1184, 471, 5.83, 15.69
19Jan19_Tst2,02/05/19 13:38, 1282630, 116, 677, 1184, 471, 5.83, 15.69
19Jan19_Tst2,02/05/19 13:40, 1324837, 116, 677, 1184, 471, 5.83, 15.69
19Jan19_Tst2,02/05/19 13:42, 1180725, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 13:45, 1284604, 116, 677, 1184, 471, 5.84, 15.63
19Jan19_Tst2,02/05/19 13:47, 1226680, 116, 677, 1184, 471, 5.81, 15.63
19Jan19_Tst2,02/05/19 13:49, 1293828, 116, 677, 1184, 471, 5.80, 15.63
19Jan19_Tst2,02/05/19 13:51, 1209726, 116, 677, 1184, 471, 5.81, 15.63
19Jan19_Tst2,02/05/19 13:53, 1419384, 116, 677, 1184, 471, 5.82, 15.69
19Jan19_Tst2,02/05/19 13:55, 1250552, 116, 677, 1184, 471, 5.80, 15.75
19Jan19_Tst2,02/05/19 13:57, 1310283, 116, 677, 1184, 471, 5.81, 15.75
19Jan19_Tst2,02/05/19 13:59, 1250552, 116, 677, 1184, 471, 5.82, 15.75
19Jan19_Tst2,02/05/19 14:01, 1238428, 116, 677, 1184, 471, 5.83, 15.75
19Jan19_Tst2,02/05/19 14:03, 1276002, 116, 677, 1184, 471, 5.82, 15.81
19Jan19_Tst2,02/05/19 14:05, 1358795, 116, 677, 1184, 471, 5.81, 15.81
19Jan19_Tst2,02/05/19 14:07, 1258306, 116, 677, 1184, 471, 5.80, 15.88
19Jan19_Tst2,02/05/19 14:10, 1296081, 116, 677, 1184, 471, 5.83, 15.81
19Jan19_Tst2,02/05/19 14:12, 1183119, 116, 677, 1184, 471, 5.81, 15.81
19Jan19_Tst2,02/05/19 14:14, 1269483, 116, 677, 1184, 471, 5.81, 15.81
19Jan19_Tst2,02/05/19 14:16, 1254367, 116, 677, 1184, 471, 5.80, 15.81
19Jan19_Tst2,02/05/19 14:18, 1355533, 116, 677, 1184, 471, 5.81, 15.81
19Jan19_Tst2,02/05/19 14:20, 1178029, 116, 677, 1184, 471, 5.80, 15.88
19Jan19_Tst2,02/05/19 14:22, 1251997, 116, 677, 1184, 471, 5.83, 15.88
19Jan19_Tst2,02/05/19 14:24, 1224286, 116, 677, 1184, 471, 5.83, 15.88
19Jan19_Tst2,02/05/19 14:26, 1317496, 116, 677, 1184, 471, 5.80, 15.88
19Jan19_Tst2,02/05/19 14:28, 1160956, 116, 677, 1185, 471, 5.80, 15.88
19Jan19_Tst2,02/05/19 15:42, 1276002, 116, 677, 1184, 471, 5.82, 15.88
19Jan19_Tst2,02/05/19 15:48, 1273608, 116, 677, 1184, 471, 5.84, 15.88
19Jan19_Tst2,02/05/19 15:50, 1256761, 116, 677, 1184, 471, 5.83, 15.94
19Jan19_Tst2,02/05/19 15:52, 1307889, 116, 677, 1184, 471, 5.80, 15.94
19Jan19_Tst2,02/05/19 15:55, 1256761, 116, 677, 1184, 471, 5.80, 15.94
19Jan19_Tst2,02/05/19 15:57, 1232508, 116, 677, 1184, 471, 5.82, 15.94
19Jan19_Tst2,02/05/19 15:59, 1238428, 116, 677, 1184, 471, 5.81, 15.88
19Jan19_Tst2,02/05/19 16:01, 1293828, 116, 677, 1184, 471, 5.81, 15.88
19Jan19_Tst2,02/05/19 16:03, 1232508, 116, 677, 1184, 471, 5.81, 15.88
19Jan19_Tst2,02/05/19 16:05, 1286974, 116, 677, 1184, 471, 5.81, 15.88
19Jan19_Tst2,02/05/19 16:07, 1204245, 116, 677, 1184, 471, 5.82, 15.88
19Jan19_Tst2,02/05/19 16:09, 1293828, 116, 677, 1184, 471, 5.82, 15.81
19Jan19_Tst2,02/05/19 16:11, 1276002, 116, 677, 1184, 471, 5.82, 15.88
19Jan19_Tst2,02/05/19 16:13, 1353139, 116, 677, 1184, 471, 5.82, 15.88
19Jan19_Tst2,02/05/19 16:16, 1303192, 116, 677, 1184, 471, 5.81, 15.88
19Jan19_Tst2,02/05/19 16:18, 1191131, 116, 677, 1184, 471, 5.83, 15.81
19Jan19_Tst2,02/05/19 16:20, 1260676, 116, 677, 1184, 471, 5.81, 15.81
19Jan19_Tst2,02/05/19 16:23, 1204245, 116, 677, 1184, 471, 5.82, 15.81
19Jan19_Tst2,02/05/19 16:25, 1339911, 116, 677, 1184, 471, 5.82, 15.81
19Jan19_Tst2,02/05/19 16:50, 1296222, 116, 677, 1184, 471, 5.82, 15.81
19Jan19_Tst2,02/05/19 16:56, 1296222, 116, 677, 1184, 471, 5.82, 15.81
RPM5Feb19,02/06/19 19:33, 1282630, 116, 677, 1184, 471, 5.83, 15.88
RPM5Feb19,02/06/19 19:35, 1353139, 116, 677, 1184, 471, 5.81, 15.88
RPM5Feb19,02/06/19 19:37, 1220942, 116, 677, 1184, 471, 5.82, 15.88
RPM5Feb19,02/06/19 19:39, 1282630, 116, 677, 1184, 471, 5.83, 15.88
RPM5Feb19,02/06/19 20:08, 1269483, 116, 677, 1184, 471, 5.84, 15.69
RPM5Feb19,02/07/19 17:45, 1251997, 116, 676, 1184, 471, 5.82, 16.81
RPM5Feb19,02/07/19 17:47, 1209726, 116, 676, 1184, 471, 5.81, 16.81
RPM5Feb19,02/07/19 17:49, 1258306, 116, 676, 1183, 471, 5.82, 16.81
RPM5Feb19,02/07/19 17:52, 1212897, 116, 677, 1184, 471, 5.82, 16.81
RPM5Feb19,02/07/19 17:54, 1263070, 116, 677, 1183, 471, 5.85, 16.75
RPM5Feb19,02/07/19 17:56, 1250552, 116, 677, 1184, 471, 5.83, 16.81
RPM5Feb19,02/07/19 17:58, 1315102, 116, 677, 1184, 471, 5.84, 16.75
RPM5Feb19,02/07/19 18:00, 1256761, 116, 677, 1184, 471, 5.81, 16.75
RPM5Feb19,02/07/19 18:02, 1256761, 116, 677, 1184, 471, 5.84, 16.75
RPM5Feb19,02/07/19 18:05, 1224286, 116, 677, 1183, 471, 5.85, 16.75
RPM5Feb19,02/07/19 18:07, 1204245, 116, 677, 1184, 471, 5.82, 16.75
RPM5Feb19,02/07/19 18:24, 1238428, 116, 677, 1184, 471, 5.81, 16.69
RPM5Feb19,02/07/19 18:27, 1178029, 116, 677, 1184, 471, 5.83, 16.63
RPM5Feb19,02/07/19 18:30, 1355533, 116, 677, 1183, 471, 5.81, 16.63
RPM5Feb19,02/07/19 18:36, 1163192, 116, 677, 1184, 471, 5.82, 16.69
RPM5Feb19,02/07/19 18:39, 1263070, 116, 677, 1184, 471, 5.81, 16.69
RPM5Feb19,02/07/19 18:41, 1291458, 116, 677, 1183, 471, 5.83, 16.75
RPM5Feb19,02/07/19 18:44, 1276002, 116, 677, 1184, 471, 5.82, 16.75
RPM5Feb19,02/07/19 18:46, 1303192, 116, 677, 1184, 471, 5.83, 16.75
RPM5Feb19,02/07/19 18:48, 1244442, 116, 677, 1184, 471, 5.83, 16.69
RPM5Feb19,02/07/19 18:50, 1260676, 116, 677, 1184, 471, 5.83, 16.69
RPM5Feb19,02/07/19 18:52, 1244442, 116, 677, 1184, 471, 5.83, 16.63
RPM5Feb19,02/07/19 18:54, 1307889, 116, 677, 1184, 471, 5.85, 16.56
RPM5Feb19,02/07/19 18:56, 1215291, 116, 677, 1184, 471, 5.82, 16.50
RPM5Feb19,02/07/19 18:58, 1280236, 116, 676, 1184, 471, 5.83, 16.38
RPM5Feb19,02/07/19 19:00, 1220942, 116, 677, 1184, 471, 5.84, 16.38
RPM5Feb19,02/07/19 19:02, 1339911, 116, 677, 1184, 471, 5.82, 16.38
RPM5Feb19,02/07/19 19:04, 1282630, 116, 677, 1184, 471, 5.83, 16.31
RPM5Feb19,02/07/19 19:06, 1258306, 116, 677, 1184, 471, 5.83, 16.31
RPM5Feb19,02/07/19 19:09, 1220942, 116, 677, 1184, 471, 5.84, 16.31
RPM5Feb19,02/07/19 19:11, 1366970, 116, 677, 1184, 471, 5.82, 16.25
RPM5Feb19,02/07/19 19:13, 1286974, 116, 677, 1184, 471, 5.83, 16.25
RPM5Feb19,02/07/19 19:15, 1377667, 116, 677, 1184, 471, 5.82, 16.25
RPM5Feb19,02/07/19 19:17, 1269483, 116, 677, 1184, 471, 5.81, 16.25
RPM5Feb19,02/07/19 19:19, 1317496, 116, 677, 1184, 471, 5.82, 16.19
RPM5Feb19,02/07/19 19:21, 1244442, 116, 677, 1184, 471, 5.82, 16.19
RPM5Feb19,02/07/19 19:23, 1273608, 116, 677, 1184, 471, 5.82, 16.19
RPM5Feb19,02/07/19 19:25, 1289368, 116, 677, 1184, 471, 5.82, 16.13
RPM5Feb19,02/07/19 19:27, 1339911, 116, 677, 1184, 471, 5.83, 16.13
RPM5Feb19,02/07/19 19:29, 1310283, 116, 677, 1184, 471, 5.82, 16.06
RPM5Feb19,02/08/19 03:36, 1303192, 116, 677, 1185, 471, 5.81, 13.69
RPM5Feb19,02/08/19 03:38, 1355533, 116, 677, 1185, 471, 5.82, 13.63
RPM5Feb19,02/08/19 03:40, 1324837, 116, 677, 1185, 471, 5.82, 13.69
RPM5Feb19,02/08/19 03:42, 1293828, 116, 677, 1185, 471, 5.81, 13.69
RPM5Feb19,02/08/19 03:44, 1296222, 116, 677, 1185, 471, 5.83, 13.69
RPM5Feb19,02/08/19 03:46, 1380061, 116, 677, 1185, 471, 5.82, 13.81
RPM5Feb19,02/08/19 03:49, 1232508, 116, 677, 1185, 471, 5.83, 13.88
RPM5Feb19,02/08/19 03:51, 1339911, 116, 677, 1185, 471, 5.83, 13.94
RPM5Feb19,02/08/19 03:53, 1363559, 116, 677, 1185, 471, 5.83, 14.00
RPM5Feb19,02/08/19 03:55, 1353139, 116, 677, 1184, 471, 5.81, 14.06
RPM5Feb19,02/08/19 03:57, 1250552, 116, 677, 1185, 471, 5.81, 14.19
RPM5Feb19,02/08/19 03:59, 1353139, 116, 677, 1184, 471, 5.82, 14.25
